Date,Owner,Repository,Path,Count,Uniques
2025-06-30T15:37:04.308Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-memory-semantic-cache.ipynb,12,9
2025-06-30T15:37:04.308Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/run-queries/enn.ipynb,11,4
2025-06-30T15:37:04.308Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,10,8
2025-06-30T15:37:04.308Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/tree/main/ai-integrations,9,7
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks,31,22
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,31,22
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/tree/main/create-embeddings,25,19
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,23,10
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,22,12
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-memory-semantic-cache.ipynb,20,12
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,16,12
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/ai-agent.ipynb,13,7
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/tree/main/use-cases,11,7
2025-07-14T11:50:04.760Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/tree/main/run-queries,10,7
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks,38,21
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start,22,19
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,20,13
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,18,12
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/ai-agent.ipynb,16,9
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-parent-document-retrieval.ipynb,14,6
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-natural-language.ipynb,13,11
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/tree/main/create-embeddings,12,9
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,12,8
2025-07-28T12:49:52.464Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,9,8
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,57,28
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks,36,24
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,25,15
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/tree/main/create-embeddings,23,20
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start,22,19
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,20,11
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,15,8
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,14,12
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,14,10
2025-08-11T11:50:10.597Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/run-queries/semantic-search.ipynb,13,9
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,7,7
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,7,3
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-natural-language.ipynb,5,2
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks,4,3
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start,4,3
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/pull/25,4,2
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-parent-document-retrieval.ipynb,3,3
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,3,2
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,3,1
2025-08-25T11:52:17.154Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-memory-semantic-cache.ipynb,2,2
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,7,4
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,3,3
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start,3,2
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,2,2
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,2,2
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/tree/main/get-started,2,2
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-local-rag.ipynb,2,1
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks,1,1
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,1,1
2025-09-08T12:31:31.931Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/README.md,1,1
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,41,29
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks,19,17
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/tree/main/create-embeddings,19,15
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,18,16
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,11,9
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-natural-language.ipynb,9,6
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/rag-with-voyage.ipynb,9,5
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/ai-agent.ipynb,8,8
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,8,7
2026-01-12T13:45:45.026Z,mongodb,docs-notebooks,/mongodb/docs-notebooks/blob/main/ai-integrations/llamaindex.ipynb,6,4
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,31,22
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,25,19
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,23,10
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,22,12
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-memory-semantic-cache.ipynb,20,12
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,16,12
,,,/mongodb/docs-notebooks/blob/main/use-cases/ai-agent.ipynb,13,7
,,,/mongodb/docs-notebooks/tree/main/use-cases,11,7
,,,/mongodb/docs-notebooks/tree/main/run-queries,10,7
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,41,29
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,19,15
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,18,16
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,11,9
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-natural-language.ipynb,9,6
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag-with-voyage.ipynb,9,5
,,,/mongodb/docs-notebooks/blob/main/use-cases/ai-agent.ipynb,8,8
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,8,7
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/llamaindex.ipynb,6,4
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,7,4
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,3,3
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start,3,2
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,2,2
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,2,2
,,,/mongodb/docs-notebooks/tree/main/get-started,2,2
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-local-rag.ipynb,2,1
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,1,1
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/README.md,1,1
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,7,7
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,7,3
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-natural-language.ipynb,5,2
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start,4,3
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-parent-document-retrieval.ipynb,3,3
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,3,2
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,3,1
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-memory-semantic-cache.ipynb,2,2
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,57,28
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,25,15
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,23,20
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start,22,19
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,20,11
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,15,8
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,14,12
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,14,10
,,,/mongodb/docs-notebooks/blob/main/run-queries/semantic-search.ipynb,13,9
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start,22,19
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,20,13
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,18,12
,,,/mongodb/docs-notebooks/blob/main/use-cases/ai-agent.ipynb,16,9
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-parent-document-retrieval.ipynb,14,6
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-natural-language.ipynb,13,11
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,12,9
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,12,8
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,9,8
,,,/mongodb/docs-notebooks/blob/main/quick-start.ipynb,10,2
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,35,30
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,22,15
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,21,20
,,,/mongodb/docs-notebooks/blob/main/use-cases/ai-agent.ipynb,15,11
,,,/mongodb/docs-notebooks/blob/main/run-queries/semantic-search.ipynb,15,10
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-memory-semantic-cache.ipynb,12,9
,,,/mongodb/docs-notebooks/blob/main/run-queries/enn.ipynb,11,4
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,10,8
,,,/mongodb/docs-notebooks/tree/main/ai-integrations,9,7
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,71,46
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,32,28
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,32,19
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,25,16
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-natural-language.ipynb,17,9
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,17,9
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,11,8
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-new-data.ipynb,10,8
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,46,34
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,44,18
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,27,22
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,17,10
,,,/mongodb/docs-notebooks/blob/main/integrations/langchain-hybrid-search.ipynb,13,7
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-hybrid-search.ipynb,12,8
,,,/mongodb/docs-notebooks/tree/main,12,8
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-new-data.ipynb,10,7
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,9,8
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,72,35
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,71,48
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,43,27
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,23,18
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-new-data.ipynb,22,8
,,,/mongodb/docs-notebooks/tree/main/ai-integrations,18,14
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,17,14
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,100,62
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,66,49
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-hybrid-search.ipynb,30,14
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,27,20
,,,/mongodb/docs-notebooks/tree/main/ai-integrations,25,16
,,,/mongodb/docs-notebooks/tree/main,22,17
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-new-data.ipynb,20,8
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,18,15
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langgraph.ipynb,15,6
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,87,58
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,61,41
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,40,28
,,,/mongodb/docs-notebooks/tree/main/get-started,29,24
,,,/mongodb/docs-notebooks/tree/main/ai-integrations,24,22
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,24,10
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-new-data.ipynb,20,15
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,20,13
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,112,75
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,36,28
,,,/mongodb/docs-notebooks/tree/main/get-started,28,23
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,28,15
,,,/mongodb/docs-notebooks/tree/main/ai-integrations,24,22
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/langchain-graphrag.ipynb,24,16
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,21,12
,,,/mongodb/docs-notebooks/tree/main,15,12
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,102,64
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,35,29
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,27,16
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,23,17
,,,/mongodb/docs-notebooks/tree/main/get-started,17,12
,,,/mongodb/docs-notebooks/tree/main,16,10
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-new-data.ipynb,14,7
,,,/mongodb/docs-notebooks/tree/main/ai-integrations,11,10
,,,/mongodb/docs-notebooks/blob/main/ai-integrations/llamaindex.ipynb,11,5
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,90,67
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,57,34
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,32,22
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,28,26
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-new-data.ipynb,22,16
,,,/mongodb/docs-notebooks/tree/main/ai-integrations,21,17
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,20,12
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/openai-new-data.ipynb,18,12
,,,/mongodb/docs-notebooks/tree/main/use-cases,17,13
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,68,50
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,49,33
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,30,19
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,17,11
,,,/mongodb/docs-notebooks/blob/main/run-queries/semantic-search.ipynb,17,11
,,,/mongodb/docs-notebooks/tree/main/ai-integrations,16,14
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-new-data.ipynb,16,13
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,15,8
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/openai-new-data.ipynb,13,10
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,92,69
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,48,31
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,39,17
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,34,24
,,,/mongodb/docs-notebooks/tree/main/ai-integrations,32,28
,,,/mongodb/docs-notebooks/tree/main/use-cases,32,25
,,,/mongodb/docs-notebooks/tree/main/get-started,19,16
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,18,13
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,64,50
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,23,19
,,,/mongodb/docs-notebooks/blob/main/integrations/langchain-hybrid-search.ipynb,18,12
,,,/mongodb/docs-notebooks/blob/main/use-cases/rag.ipynb,12,9
,,,/mongodb/docs-notebooks/blob/main/use-cases/local-rag.ipynb,8,7
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,7,7
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-new-data.ipynb,7,7
,,,/mongodb/docs-notebooks/blob/main/run-queries/semantic-search.ipynb,6,5
,,,/mongodb/docs-notebooks/blob/main/get-started/quick-start.ipynb,76,48
,,,/mongodb/docs-notebooks/tree/main/create-embeddings,57,23
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/open-source-existing-data.ipynb,27,13
,,,/mongodb/docs-notebooks/blob/main/integrations/langchain.ipynb,20,8
,,,/mongodb/docs-notebooks/tree/main/run-queries,18,7
,,,/mongodb/docs-notebooks/blob/main/create-embeddings/openai-new-data.ipynb,14,8
